x,y,traffic
2054,144,9.38854
2055,144,38.261997
2367,1710,1.049168
2116,144,16.733288
2117,144,7.883964
2118,144,0.276408
2119,144,0.322334
2120,144,0.720993
2121,144,2.232027
2122,144,1.00325
2123,144,2.009489
2124,144,2.068342
2125,144,4.142768
2135,144,3.846428
2136,144,1.234592
2137,144,0.479505
2138,144,0.434125
2139,144,0.194046
2140,144,0.605729
2141,144,0.272897
2142,144,0.942167
2143,144,0.91874
2144,144,0.419365
2145,144,0.36463
2146,144,2.248371
2147,144,3.387819
2155,144,1.401242
2156,144,0.802721
2157,144,3.428441
2158,144,13.616374
2184,144,9.883874
2185,144,14.027081
2186,144,2.197243
2187,144,2.632589
2188,144,2.181476
2189,144,2.239131
2190,144,0.681894
2191,144,0.422662
2192,144,1.689441
2193,144,4.660867
2194,144,3.141837
2195,144,2.64662
2196,144,1.808656
2197,144,0.799502
2198,144,1.9408
2199,144,3.763662
2200,144,2.00363
2204,144,24.068552
2205,144,12.616204
2206,144,4.859915
2207,144,4.77105
2208,144,3.832063
1278,2333,253.344818
1279,2333,246.412628
1280,2333,302.199066
1369,2333,604.185303
1370,2333,9875.611328
1371,2333,9726.910156
53,1387,268.937073
54,1387,243.665573
55,1387,120.802696
56,1387,23.644592
57,1387,6.368858
58,1387,8.787047
59,1387,21.018721
195,1387,44.937366
196,1387,38.903606
197,1387,14.54552
198,1387,9.032479
199,1387,8.529069
200,1387,172.794525
201,1387,183.770416
300,1387,25.094687
433,1387,65.08699
434,1387,33.418781
439,1387,38.088894
452,1387,268.267853
551,1091,0.860672
51,760,247.165756
618,1091,1836.472778
135,760,1.795063
685,1091,16.024649
389,760,7.632319
390,760,0.096619
391,760,0.104573
392,760,0.104573
393,760,0.108415
394,760,0.108415
395,760,0.108415
396,760,0.108415
397,760,0.083859
398,760,0.112399
399,760,0.112399
400,760,0.159202
401,760,0.173813
402,760,0.173813
403,760,0.168074
404,760,0.178139
405,760,0.178139
406,760,0.203079
407,760,0.199238
408,760,0.199238
409,760,0.345664
410,760,0.345664
411,760,1.292905
913,1091,133.705338
412,760,0.537373
413,760,0.537373
414,760,0.59999
924,1091,26.617794
415,760,1.818269
420,760,3.804987
421,760,3.794716
422,760,3.193977
423,760,1.583177
424,760,3.899215
425,760,3.051245
426,760,3.059187
427,760,3.211627
428,760,7.205219
429,760,5.496436
430,760,6.73109
431,760,7.884769
432,760,6.651412
433,760,7.641233
434,760,10.443267
435,760,9.6071
436,760,4.651796
469,760,182.407211
484,760,216.15155
485,760,303.277893
547,760,12.08777
1455,1387,5.778745
1516,1387,605.063171
1517,1387,0.706088
1518,1387,0.433535
1527,1387,40.362324
1528,1387,52.535652
1529,1387,1.010172
1530,1387,1.257802
1531,1387,1.257802
1532,1387,0.43099
1533,1387,0.303521
1534,1387,0.303521
1536,1387,0.519847
1538,1387,0.152591
1551,1387,7.73145
1552,1387,8.563014
1553,1387,8.745374
1554,1387,8.745374
1555,1387,8.481749
1581,1387,5.826378
1582,1387,7.294197
1591,1387,0.35987
1593,1387,0.35987
1597,1387,0.150929
1599,1387,2.5755
1600,1387,2.065045
1605,1387,2.862038
1606,1387,11.298738
1765,1387,12.954014
1719,1091,47.05954
1720,1091,66.585037
1721,1091,23.177746
1722,1091,1.887838
1723,1091,1.104271
1724,1091,6.796975
1725,1091,9.175978
1726,1091,12.592278
1970,1387,188.708115
1971,1387,224.358185
1972,1387,132.14209
1973,1387,151.511627
1974,1387,123.145325
1975,1387,136.250916
1976,1387,49.055992
1977,1387,45.32679
1978,1387,22.593582
1979,1387,21.055809
1980,1387,17.688286
1981,1387,17.688286
1982,1387,18.969557
1983,1387,12.874133
1993,1387,89.682632
1994,1387,6.165025
1885,1091,0.466855
1886,1091,0.505958
1887,1091,8.755187
1888,1091,122.491104
2129,1387,0.062164
2136,1387,0.073389
2139,1387,0.035932
2143,1387,0.070181
2144,1387,0.063459
2146,1387,0.078763
2147,1387,0.063459
2157,1387,0.073111
2162,1387,0.054965
2163,1387,0.073111
2164,1387,0.092078
2165,1387,0.053476
2169,1387,0.045678
2170,1387,0.062164
2171,1387,0.062164
2172,1387,0.057248
2169,1091,70.240608
2170,1091,59.839756
2171,1091,40.163086
2172,1091,49.611732
2173,1091,39.940037
2174,1091,16.185753
2175,1091,15.020231
2176,1091,5.831866
2177,1091,4.062651
2271,1387,32.393372
2272,1387,12.094602
2274,1387,75.020447
2178,1091,4.825561
2179,1091,0.618561
2180,1091,8.721634
2181,1091,7.293666
2185,1091,2.199181
2186,1091,3.220315
2187,1091,1.523182
2188,1091,3.057073
2189,1091,1.995786
2280,1387,43.41375
2190,1091,2.712306
2191,1091,1.071653
2192,1091,0.490007
2193,1091,1.600387
2194,1091,0.64416
2195,1091,1.620522
2196,1091,1.041474
2197,1091,0.411006
2199,1091,4.350607
2284,1387,0.657436
2286,1387,0.353148
2288,1387,0.365309
2291,1387,0.249279
2297,1387,0.160025
2300,1387,0.231676
2303,1387,0.246517
2310,1387,2.880865
2219,1091,8.560192
2220,1091,38.170166
2221,1091,83.531845
2222,1091,20.952349
2320,1387,2.343553
2327,1387,4.720285
2342,1387,6.121427
2343,1387,4.254429
2344,1387,0.509249
2345,1387,2.879528
2349,1387,11.131774
2352,1387,0.728341
2353,1387,0.356297
2355,1387,0.367255
2356,1387,0.411823
2357,1387,0.342395
2358,1387,0.940209
2359,1387,2.035078
2361,1387,0.287412
2363,1387,2.492155
2364,1387,0.547218
2366,1387,0.940632
2369,1387,0.728641
2373,1387,0.433211
2374,1387,0.340633
2392,1387,0.844416
2466,1387,6.504836
2467,1387,4.200688
2472,1387,0.923461
2473,1387,0.611704
1869,760,16.993614
2206,760,28.582842
2207,760,71.150101
2212,760,177.12117
2368,760,70.083336
2369,760,46.934933
2489,760,27.737865
2490,760,10.763079
2491,760,13.445246
2492,760,3.811176
2493,760,1.305459
319,457,0.545641
320,457,0.97926
321,457,1.244651
322,457,0.893466
323,457,0.703978
324,457,0.433835
325,457,0.125831
326,457,0.140424
327,457,0.16244
328,457,0.110221
329,457,0.263493
330,457,2.165504
331,457,0.437671
332,457,0.300976
333,457,0.395099
334,457,0.602314
335,457,0.53445
336,457,2.240804
134,2013,0.991666
135,2013,13.149061
420,457,0.16006
143,2013,0.333333
146,2013,104.917412
147,2013,1.027211
148,2013,1.027211
149,2013,1.027211
150,2013,0.596939
151,2013,43.35289
479,457,0.886814
164,2013,0.333333
483,457,1.034756
486,457,0.322713
489,457,5.706068
497,457,19.222254
534,457,8.329389
548,457,261.665375
549,457,97.505501
359,2013,141.836716
705,457,22.302694
708,457,11.782069
709,457,20.415791
710,457,34.109489
711,457,51.074173
712,457,61.057533
713,457,30.557581
714,457,54.585617
715,457,102.854271
716,457,123.505905
717,457,72.397346
718,457,371.066132
5,1711,6.653461
7,1711,69.825203
869,457,21.435444
870,457,16.406305
871,457,5.287655
911,457,0.179739
110,1711,45.437939
123,1711,81.958603
124,1711,236.507263
125,1711,66.185471
126,1711,64.675369
127,1711,34.42395
128,1711,39.451725
129,1711,26.252722
130,1711,23.311857
131,1711,148.731491
1023,457,0.461212
1024,457,2.523001
1026,457,5.245447
1027,457,98.296402
135,1711,34.410191
136,1711,38.208038
137,1711,93.654137
141,1711,98.1931
142,1711,39.780289
143,1711,48.13393
16,145,150.941116
1132,457,2.63723
169,1711,988.685425
170,1711,198.973358
172,1711,1409.965332
173,1711,453.742737
174,1711,177.838364
175,1711,488.114258
178,1711,401.279388
179,1711,218.615143
180,1711,632.207825
181,1711,268.852448
1571,457,22.57531
864,2013,21939
1660,457,133.100433
1661,457,127.302963
1662,457,70.328545
1663,457,43.081734
1664,457,58.039246
1665,457,60.126968
1666,457,47.063507
1667,457,73.737785
1668,457,78.448662
1671,457,22.014805
1672,457,77.00882
672,145,6.437394
673,145,47.94677
687,145,2.636876
692,145,0.076127
693,145,0.098219
694,145,7.298439
695,145,1.237607
715,145,0.170511
716,145,0.07514
717,145,0.072084
718,145,0.050239
719,145,0.02329
720,145,2.099821
1722,457,67.516273
1723,457,19.18079
1724,457,2.263677
1725,457,0.281358
1726,457,0.151899
1727,457,0.038961
1728,457,0.016667
1729,457,0.030419
1732,457,0.035714
1733,457,0.035714
1734,457,0.061355
1735,457,0.081667
1736,457,0.025641
1737,457,0.084539
1738,457,0.196568
1739,457,0.250269
1740,457,0.721087
1741,457,1.282966
1742,457,4.236042
1935,457,5.911509
1079,145,190.888229
1959,457,29.180473
2027,457,175.933685
1225,145,3.256695
1226,145,0.830483
1227,145,0.577022
1238,145,0.127802
1239,145,0.412856
1240,145,0.629272
1241,145,1.468093
1242,145,13.834795
1256,145,9.787956
1355,145,19.047508
1356,145,33.56646
1360,145,0.267095
1363,145,2.592572
1367,145,46.541321
1371,145,17.117952
1372,145,70.071808
2183,457,0.837749
2184,457,1.390635
2190,457,0.115449
2191,457,0.987622
2192,457,0.895424
1580,145,3.010877
1581,145,4.119747
1582,145,3.254109
2315,457,8.114471
2316,457,5.941063
2317,457,7.09744
2318,457,13.303809
2319,457,14.916418
2320,457,1.848229
2327,457,3.583212
2333,457,6.90111
2351,457,8.486682
2352,457,19.280691
1901,2013,5.219508
1958,2013,0.104046
2455,457,8.089501
1835,145,43.253445
1836,145,2.636891
1838,145,3.979445
1841,145,0.262115
1842,145,0.141053
1844,145,0.927262
1846,145,3.812197
1847,145,4.486362
1853,145,2.538091
1854,145,15.228233
1855,145,10.753834
1856,145,0.821279
1857,145,30.241787
1867,145,7.143251
1870,145,7.592386
1889,145,4.378801
1890,145,0.107552
1891,145,1.780922
1892,145,0.472698
1893,145,1.205303
1894,145,0.066667
1895,145,0.111111
1897,145,0.034272
1898,145,1.106551
1899,145,0.381537
1901,145,0.603742
1902,145,0.022284
1903,145,0.001484
1904,145,0.001538
1906,145,1.045971
1907,145,0.333333
1908,145,0.001538
1909,145,0.00803
1910,145,0.073433
2062,2013,139.903351
1967,145,0.820866
1975,145,17.404104
1858,1711,1.391228
1885,1711,4.819813
1886,1711,1.781865
2021,145,13.182199
1887,1711,0.772447
1888,1711,1.080576
1892,1711,8.458877
2130,2013,0.070446
2131,2013,0.070446
2132,2013,0.046379
2133,2013,0.046379
2053,145,9.045618
2054,145,8.506269
2055,145,19.553417
2134,2013,0.070446
2135,2013,2.719894
2116,145,24.755196
2117,145,8.692369
2118,145,5.219456
2119,145,2.525685
2120,145,1.324579
2121,145,1.012833
2122,145,0.975978
2123,145,0.686273
2124,145,4.148384
2125,145,0.574614
2135,145,3.87327
2136,145,0.832078
2137,145,0.976189
2138,145,0.304483
2139,145,0.494518
2140,145,0.613178
2141,145,0.349729
2142,145,0.084769
2143,145,0.07418
2144,145,0.096151
2145,145,0.105276
2146,145,0.090211
2147,145,0.297618
2155,145,1.810345
2156,145,0.611564
2157,145,4.743883
2158,145,18.90349
2174,145,5.149246
2175,145,3.383417
2176,145,4.524362
2177,145,5.740768
2184,145,0.310963
2185,145,0.190219
2186,145,0.587506
2187,145,1.273703
2188,145,0.592958
2189,145,0.434898
2284,2013,6.890506
2285,2013,16.590792
2190,145,0.454475
2191,145,1.44589
2192,145,1.589422
2193,145,0.769941
2194,145,0.82748
2195,145,1.154684
2196,145,0.95827
2197,145,0.895919
2198,145,0.581142
2199,145,1.295309
2200,145,7.569347
2204,145,1.938241
2205,145,1.618302
2206,145,0.343227
2207,145,0.35692
2208,145,0.227205
2209,145,0.351548
2334,2013,3.75
2210,145,0.308899
2211,145,0.19956
2212,145,0.147668
2213,145,0.384553
2214,145,0.598521
2215,145,0.713189
2216,145,0.252879
2343,2013,26.44385
2346,2013,21.14953
2217,145,0.371816
2218,145,2.833864
2219,145,1.46829
2220,145,1.993167
2221,145,6.606128
2390,2013,4.423084
2391,2013,4.828059
2392,2013,7.155931
2366,1711,0.965693
2369,1711,3.030164
2371,1711,0.041872
2372,1711,0.086505
2381,1711,7.627962
2382,1711,7.77033
2383,1711,9.719398
55,1388,119.282341
56,1388,81.151955
57,1388,14.460661
58,1388,18.848698
75,1388,31.853947
76,1388,9.269849
77,1388,8.474234
78,1388,10.181257
79,1388,200.731033
80,1388,258.347778
196,1388,19.338783
197,1388,17.42342
198,1388,21.693552
200,1388,27.334414
201,1388,222.740799
216,1388,15.579321
377,1092,3.105464
378,1092,3.105464
379,1092,3.105464
380,1092,0.199567
381,1092,0.124857
48,761,128.265228
49,761,193.075699
50,761,164.04039
51,761,353.815308
52,761,222.816559
551,1092,0.571428
66,761,16.444073
567,1092,1.591548
67,761,35.437687
68,761,44.642952
618,1092,1869.582642
135,761,10.343382
280,761,186.127472
281,761,77.60791
284,761,342.790771
285,761,490.44574
761,1092,2.122448
762,1092,5.070252
763,1092,6.51241
764,1092,5.627296
765,1092,1.510352
389,761,48.573227
390,761,0.131166
391,761,0.039228
392,761,0.039228
393,761,0.347582
394,761,0.731262
395,761,0.683656
396,761,0.581505
397,761,0.725266
398,761,0.208836
399,761,0.075865
400,761,0.151101
401,761,0.169065
402,761,0.169065
403,761,0.169065
404,761,0.107579
405,761,0.195897
406,761,0.138128
407,761,0.136276
408,761,0.136276
409,761,0.169439
410,761,0.169439
411,761,0.169724
412,761,0.109389
413,761,0.109389
414,761,0.837093
415,761,5.469278
420,761,7.933306
421,761,2.881053
422,761,3.573224
423,761,1.749242
424,761,2.111056
425,761,3.688266
426,761,3.096631
427,761,3.564246
428,761,2.025547
429,761,2.055442
430,761,1.735612
431,761,1.17067
432,761,2.035286
433,761,1.384511
434,761,2.87386
435,761,1.414615
436,761,24.410118
319,458,0.666049
320,458,2.034975
321,458,0.641023
322,458,0.932899
323,458,1.063261
324,458,0.707445
325,458,0.738881
326,458,4.063945
327,458,2.058783
328,458,0.187091
329,458,0.371943
330,458,1.378341
331,458,2.074543
332,458,0.794442
333,458,0.747743
334,458,1.807051
335,458,3.595164
336,458,1.676034
420,458,51.952469
421,458,0.136595
422,458,0.249059
423,458,0.077106
424,458,0.294924
425,458,0.294924
426,458,0.294924
427,458,0.025157
428,458,0.025157
429,458,0.025157
430,458,0.025157
431,458,0.025157
432,458,0.035491
433,458,0.035491
434,458,0.035491
435,458,0.014205
526,2334,538.921997
1369,2334,1707.101685
11,2335,19.777784
189,2335,41.554474
194,2335,63.42561
195,2335,42.92308
198,2335,29.045162
1275,2335,146.586639
1277,2335,336.517151
1833,2335,69.011101
1835,2335,126.034851
547,761,51.280323
600,761,203.883713
601,761,41.094227
603,761,87.870415
604,761,107.974083
1716,761,34.989918
1835,761,13.325368
2087,761,14.367518
2172,761,13.314828
2212,761,41.735641
2213,761,45.34235
2214,761,47.661774
2215,761,28.409691
2216,761,35.242138
2217,761,33.782944
2218,761,51.271172
2219,761,56.670052
2220,761,41.187199
2221,761,63.655167
2367,761,32.637085
2368,761,134.563156
2489,761,27.155876
2490,761,15.009281
2491,761,16.731997
2492,761,3.041931
2493,761,1.454519
0,762,0.048741
1,762,0.062458
3,762,0.11352
48,762,187.084503
49,762,38.216152
50,762,10.141095
51,762,111.02523
52,762,51.520733
53,762,14.684598
60,762,3.16704
61,762,3.719619
62,762,5.080713
67,762,4.853263
68,762,9.268517
69,762,39.21629
70,762,11.446111
71,762,67.117798
72,762,107.419708
277,762,37.678844
278,762,122.159973
279,762,41.203571
280,762,221.957291
281,762,359.348022
282,762,388.287903
283,762,429.196716
284,762,271.90741
285,762,232.58844
287,762,495.257874
389,762,251.046555
390,762,35.559914
391,762,1.441508
393,762,5.286874
397,762,2.05793
398,762,3.207037
405,762,10.776566
406,762,13.829836
407,762,11.104168
408,762,13.190638
409,762,13.299666
410,762,9.09934
411,762,9.256538
412,762,7.937742
413,762,25.142248
414,762,12.542913
415,762,6.288052
420,762,9.893485
421,762,21.053217
422,762,19.950058
423,762,7.324954
424,762,0.854843
425,762,0.942479
426,762,1.506899
427,762,2.706017
428,762,0.38909
429,762,0.444645
430,762,0.770484
431,762,0.710976
432,762,1.167987
433,762,1.856613
434,762,1.404346
435,762,1.903236
436,762,4.765175
437,762,18.80818
546,762,52.428341
547,762,0.858182
600,762,222.322342
601,762,48.630039
602,762,684.322632
603,762,302.408447
604,762,107.323891
605,762,350.216736
1669,762,0.34926
1716,762,0.043478
2083,762,5.739007
2084,762,5.739007
2087,762,0.231327
2088,762,0.231327
2089,762,29.212736
2090,762,7.826585
2145,762,4.738451
2146,762,4.476821
2147,762,0.896762
2156,762,13.133218
2172,762,11.68242
2390,762,73.325882
2391,762,20.617762
2489,762,48.750919
2490,762,14.822721
2491,762,5.834496
1719,1092,44.540737
1720,1092,22.879541
1721,1092,15.194538
1722,1092,3.78188
1724,1092,2.621753
1725,1092,9.349978
1726,1092,12.263436
1884,1092,0.135347
1885,1092,0.505958
1886,1092,0.555895
1887,1092,12.905041
1888,1092,57.26902
2169,1092,121.934616
2170,1092,42.03157
2171,1092,38.165794
2172,1092,6.60756
2173,1092,23.949663
2174,1092,2.906765
2178,1092,0.631144
2179,1092,0.633438
2180,1092,0.939676
2181,1092,1.517712
2185,1092,3.835352
2186,1092,2.37937
2187,1092,2.127784
2188,1092,2.013695
2189,1092,4.10051
2190,1092,1.584332
2191,1092,2.302883
2192,1092,0.698268
2193,1092,0.646559
2194,1092,0.730121
2195,1092,0.880543
2196,1092,0.692727
2197,1092,0.378795
2199,1092,0.982959
2212,1092,5.267634
2214,1092,9.301755
2216,1092,18.361683
2217,1092,35.812172
2424,1092,16.088654
2447,1092,13.293344
0,763,0.007663
1,763,4.148602
2,763,5.712186
50,763,31.811255
51,763,10.715993
52,763,7.803487
53,763,21.601246
60,763,0.574823
61,763,1.92967
62,763,3.862381
66,763,5.944383
67,763,3.966967
68,763,2.516075
69,763,7.337807
70,763,3.156905
71,763,11.911767
72,763,123.315926
94,763,16.445858
277,763,6.600882
278,763,97.925781
279,763,107.81691
287,763,62.644798
390,763,30.478088
391,763,90.806221
394,763,146.47821
413,763,58.833759
415,763,38.181732
420,763,33.730728
421,763,20.114775
422,763,44.035301
423,763,7.756651
424,763,9.658481
425,763,8.419936
426,763,10.046412
427,763,11.639744
428,763,6.528498
429,763,7.238874
430,763,4.403364
431,763,4.702808
432,763,5.832623
433,763,15.866563
434,763,9.306763
435,763,7.914595
436,763,9.629146
437,763,11.69328
3,1093,0.806295
4,1093,0.092391
5,1712,6.229242
6,1712,23.177752
7,1712,83.880844
121,1712,831.914124
123,1712,205.552643
124,1712,100.865723
125,1712,99.53537
126,1712,101.600113
127,1712,118.1278
128,1712,52.103813
129,1712,55.6231
373,1093,5.259041
374,1093,16.379988
375,1093,18.751926
376,1093,18.138506
377,1093,4.933396
378,1093,5.218884
379,1093,1.549203
380,1093,0.301501
381,1093,0.051633
382,1093,0.039474
384,1093,0.018968
385,1093,0.024754
169,1712,299.562256
170,1712,516.228394
171,1712,157.5289
172,1712,264.605621
173,1712,159.898071
174,1712,350.886169
175,1712,196.738449
176,1712,184.968826
177,1712,703.215637
178,1712,605.40509
179,1712,282.74939
180,1712,228.874802
617,1093,869.638977
769,1093,1.567004
770,1093,10.144959
775,1093,7.425838
894,1093,40.455944
913,1093,576.19989
914,1093,296.58606
439,2014,60.933578
699,2014,15980.875
1719,1093,44.36998
1720,1093,22.879541
1721,1093,8.411647
1722,1093,4.21768
1724,1093,2.621753
1725,1093,13.498131
1726,1093,12.263436
1886,1712,5.005656
1887,1712,2.199089
1884,1093,0.135347
1885,1093,0.844547
1886,1093,0.497385
2169,1093,91.540085
2170,1093,35.445244
2171,1093,28.499962
2172,1093,6.187852
2173,1093,0.433441
2179,1093,22.745966
2180,1093,6.208178
2181,1093,0.431996
2182,1093,3.25283
2183,1093,9.404744
2184,1093,13.462564
2185,1093,5.542174
2186,1093,3.445596
2187,1093,1.403798
2188,1093,2.891159
2189,1093,2.164586
2190,1093,2.957773
2191,1093,1.161917
2192,1093,0.919632
2193,1093,0.418732
2194,1093,0.189798
2195,1093,0.69314
2196,1093,0.693665
2197,1093,1.854632
2199,1093,4.850035
2200,1093,1.763059
2214,1712,4.454543
2206,1093,6.296468
2207,1093,7.654197
2208,1093,34.217587
2216,1093,2.288004
2365,1712,2.318754
2366,1712,2.010628
2371,1712,0.440449
2372,1712,0.47373
2373,1712,0.064815
2375,1712,0.165289
2380,1712,6.764988
2381,1712,5.054479
2382,1712,6.45455
2383,1712,9.577167
2424,1093,12.184013
1901,2014,9.454553
2131,2014,1.854151
2132,2014,1.854151
2133,2014,0.669866
2134,2014,6.993357
2136,2014,13.432734
2284,2014,12.08887
2285,2014,36.628654
2343,2014,56.491951
2379,2014,0.380952
1515,1388,8.309041
1517,1388,0.700297
1518,1388,0.358987
1526,1388,40.058872
1527,1388,59.354893
1528,1388,122.494453
1529,1388,0.676779
1530,1388,0.676779
1531,1388,0.688407
1532,1388,0.646122
1539,1388,0.303521
1560,1388,26.069525
1561,1388,25.03129
1562,1388,180.623444
1582,1388,16.034727
1584,1388,3.805913
1588,1388,0.208941
1594,1388,0.377186
1600,1388,2.506818
1601,1388,1.918141
1604,1388,3.091313
1606,1388,4.524272
1607,1388,35.925888
1720,1388,0.45195
1765,1388,4.183616
1766,1388,24.141249
1767,1388,316.36441
1769,1388,31.782898
1910,1388,1.010204
1976,1388,58.56419
1981,1388,31.397818
1982,1388,15.640306
1983,1388,9.204788
1987,1388,18.002293
1988,1388,62.606331
1989,1388,15.72806
1990,1388,5.81321
1991,1388,19.239586
1992,1388,2.778677
1993,1388,1.261354
1994,1388,10.613369
2004,1388,74.426682
2129,1388,0.073389
2131,1388,0.073389
2132,1388,0.045678
2139,1388,0.070181
2140,1388,0.073389
2143,1388,0.052737
2144,1388,0.079745
2145,1388,0.070181
2146,1388,0.047464
2147,1388,0.073389
2152,1388,0.073389
2161,1388,0.073111
2162,1388,0.066605
2163,1388,0.066605
2164,1388,0.066605
2165,1388,0.073851
2166,1388,0.073851
2167,1388,0.073851
2168,1388,0.073111
2172,1388,0.079745
2284,1388,0.873858
2286,1388,0.818311
2288,1388,0.900409
2289,1388,0.234957
2290,1388,0.257383
2291,1388,0.23967
2293,1388,0.180477
2294,1388,0.184565
2296,1388,0.251946
2300,1388,0.291948
2301,1388,0.42825
2302,1388,0.429143
2309,1388,0.630839
2344,1388,1.796234
2345,1388,2.349974
2349,1388,6.565601
2350,1388,0.940754
2351,1388,0.309885
2352,1388,0.434804
2353,1388,0.447779
2354,1388,0.592125
2355,1388,0.628546
2356,1388,0.904279
2357,1388,0.151394
2358,1388,0.939507
2359,1388,0.572927
2360,1388,0.32072
2361,1388,0.456366
2362,1388,3.454683
2363,1388,0.639848
2466,1388,4.434444
2472,1388,10.713573
2473,1388,0.458313
476,458,0.900629
488,458,1.003464
489,458,2.812587
534,458,18.446154
549,458,10.789662
708,458,27.628304
709,458,29.561968
710,458,61.703079
711,458,35.828201
712,458,71.565895
713,458,67.082733
714,458,33.192814
715,458,227.349609
716,458,120.570885
717,458,230.284897
718,458,268.427826
5,1713,37.032558
6,1713,27.659052
7,1713,87.783775
111,1713,123.399498
169,1713,109.270172
170,1713,88.937111
171,1713,110.115417
172,1713,95.150047
173,1713,42.713196
174,1713,138.788177
175,1713,82.942612
176,1713,72.987694
177,1713,381.750122
178,1713,72.751511
179,1713,168.408096
180,1713,165.609314
181,1713,220.384964
1497,458,188.896942
1660,458,146.829498
1661,458,92.206017
1662,458,42.94812
1663,458,37.118973
1664,458,73.540039
1665,458,27.704641
1666,458,50.711037
1667,458,52.614834
1668,458,107.446419
1671,458,13.630479
1672,458,31.951118
1721,458,58.725212
1722,458,34.469082
1723,458,4.171621
1724,458,1.701324
1725,458,0.192313
1726,458,0.123568
1727,458,0.016667
1728,458,0.033333
1729,458,0.030419
1731,458,2.035715
1732,458,0.022222
1733,458,0.113095
1734,458,0.065641
1735,458,0.025641
1736,458,0.092308
1737,458,0.021277
1738,458,0.071778
1739,458,0.239533
1740,458,0.745979
1741,458,0.642644
1742,458,2.625414
1821,458,10.274208
1830,458,2.249336
1934,458,3.297963
1935,458,2.268332
1936,458,2.147165
1960,458,13.3639
2009,458,38.719933
2012,458,6.43812
2013,458,35.676331
2025,458,5.791489
2026,458,23.644333
2027,458,6.633756
2028,458,17.410303
370,1094,9.222752
371,1094,8.615586
372,1094,4.616872
373,1094,4.013309
374,1094,25.146111
375,1094,11.894044
376,1094,19.254566
377,1094,5.536419
378,1094,5.837791
379,1094,1.642744
2183,458,2.367543
2184,458,3.282478
2190,458,0.06977
2191,458,0.091967
2192,458,1.247041
2327,458,3.300879
2341,458,11.772153
2342,458,4.498719
2343,458,6.280419
2345,458,0.469263
2346,458,0.293256
2347,458,0.399234
2348,458,0.497251
2349,458,0.411564
2350,458,1.052773
2351,458,1.158133
2352,458,3.505381
2452,458,9.180469
2453,458,14.897456
2455,458,11.72864
2456,458,6.176066
2458,458,27.836325
2459,458,16.331886
1886,1713,6.158026
1887,1713,4.961089
814,1094,2.973902
815,1094,18.558241
933,1094,14.078334
977,1094,799.280029
978,1094,551.86792
979,1094,662.978516
980,1094,709.194824
16,146,165.422028
2221,1713,3.285713
2372,1713,2.984255
2373,1713,0.445206
2375,1713,0.606451
2380,1713,3.756464
2381,1713,6.563928
406,2015,4.461558
671,146,142.467316
672,146,40.63316
673,146,229.546173
674,146,255.332916
412,2015,43.639103
686,146,1.033535
687,146,6.12589
688,146,5.717137
439,2015,37.689865
1224,146,1.53755
1225,146,0.825488
1226,146,0.315545
1227,146,0.56468
1228,146,0.347234
1229,146,0.083409
1230,146,0.111461
1231,146,0.134156
1232,146,0.165546
1233,146,0.167185
57,1389,64.863029
1234,146,0.125891
1235,146,0.097797
1236,146,0.078621
1237,146,0.079945
1238,146,0.089517
1239,146,0.169516
1240,146,0.50128
1241,146,0.989236
1242,146,6.709168
1256,146,9.717258
76,1389,42.30349
77,1389,6.398901
78,1389,16.096867
79,1389,109.78553
80,1389,35.205051
1354,146,15.261687
1360,146,12.192842
1367,146,27.948318
1368,146,42.585083
1369,146,27.614433
1370,146,18.761459
1371,146,4.740936
1372,146,12.342496
1373,146,46.685863
216,1389,13.53185
217,1389,3.865888
218,1389,3.025707
219,1389,138.067474
1496,146,25.39703
1508,146,11.792153
1570,146,3.115865
1580,146,5.633851
1834,146,5.35604
1835,146,15.669726
1836,146,4.276536
1837,146,3.303678
1838,146,9.458765
1842,146,0.100162
1855,146,7.428794
1870,146,2.153644
1888,146,2.7422
1889,146,0.694984
1890,146,1.410497
1891,146,0.247215
1892,146,0.3882
1893,146,0.355859
1894,146,0.115769
1896,146,0.001538
1897,146,0.035662
1898,146,0.251546
1901,146,0.119531
1902,146,0.031787
1903,146,0.002874
1904,146,0.111111
1905,146,0.947464
1906,146,0.203704
1908,146,0.001325
1909,146,0.010023
1910,146,0.075609
1965,146,7.42681
1967,146,12.774317
2054,146,3.97678
2055,146,4.317157
2056,146,13.620649
2057,146,6.293196
2058,146,2.68145
2059,146,0.973073
2116,146,39.988735
2117,146,38.00576
2118,146,10.262051
2119,146,11.801982
2120,146,5.603096
2121,146,11.906124
2122,146,11.72672
2123,146,11.730928
2124,146,9.692671
2125,146,1.410626
2135,146,5.318452
2136,146,0.828201
2137,146,1.818912
2138,146,1.175553
2139,146,1.029367
2140,146,0.416134
2141,146,0.54659
2142,146,0.463996
2143,146,0.586348
2144,146,0.328676
2145,146,0.468701
2146,146,1.099928
2147,146,0.589863
2155,146,0.691282
2156,146,1.357806
2157,146,17.65411
2158,146,26.184383
2174,146,7.755259
2175,146,1.832675
2176,146,1.515839
2177,146,5.804637
2184,146,0.309339
2185,146,0.457427
2186,146,0.647664
2187,146,0.531203
2188,146,0.442499
2189,146,0.219702
2190,146,0.27372
2191,146,0.326825
2192,146,0.406724
2193,146,0.541925
2194,146,1.588699
2195,146,0.493132
2196,146,0.689098
2197,146,0.435078
2198,146,2.457117
