光伏用户编号,综合倍率,时间,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96
f8,80,2022-3-5 0:00,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,0.0085,0.0661,0.0679,0.0171,0.0436,0.023,0.0177,0.0521,0.0073,0.1282,0.1193,0.456,0.4698,1.1967,0.5957,0.5453,1.3916,0.7018,0.5023,0.7882,0.6285,0.9716,0.7126,1.8974,1.7661,1.2491,0.6366,1.0349,0.6937,0.8297,1.3776,1.2628,0.6089,0.5719,0.4458,0.2846,0.2495,0.3407,0.3418,0.5197,0.3911,0.2879,0.1056,0.0614,0.0309,0.0085,-0.0003,-0.0013,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0003
f8,80,2022-3-4 0:00,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0003,0.0122,0.0605,0.0984,0.1265,0.1859,0.3932,0.3714,0.3537,0.6139,0.2565,0.3897,0.3286,0.763,0.4578,0.5705,0.6196,1.2031,1.2512,1.2581,1.2381,0.6943,0.4794,1.3644,0.9614,1.43,1.4567,1.3993,0.5721,1.3799,1.2825,0.3854,1.1287,1.0837,0.9879,0.9221,0.6513,0.549,0.338,0.568,0.3705,0.194,0.1224,0.1687,0.0762,0.0122,0.0027,-0.0019,-0.0028,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0003,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002
f8,80,2022-3-2 0:00,-0.0003,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,0.0022,0.0064,0.0124,0.0455,0.0758,0.1036,0.1398,0.1752,0.2453,0.3246,0.3321,0.5156,0.9836,1.0547,1.1526,1.2256,1.2811,1.329,1.3754,1.406,1.4552,1.4766,1.4774,1.5077,1.5067,1.541,1.4631,1.4131,1.343,1.3034,1.2742,1.2289,1.2272,1.1981,1.0783,0.9224,0.6216,0.7208,0.5975,0.4662,0.3982,0.2947,0.1306,0.1038,0.0497,0.0122,-0.0011,-0.0033,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002
f8,80,2022-3-10 0:00,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,0.0128,0.0514,0.1454,0.2723,0.2373,0.3756,0.5631,0.7019,0.7943,0.8824,1.0123,1.1358,1.2525,0.6328,1.488,1.5065,1.595,1.6696,1.7339,1.7739,1.8254,1.8374,1.8537,1.868,1.8244,1.8664,1.8069,1.7721,1.7466,1.7251,1.6571,1.6149,1.545,1.4724,1.3977,1.302,1.2004,1.0808,0.9566,0.8209,0.6984,0.5634,0.4331,0.3141,0.1961,0.1019,0.0318,0.005,-0.0021,-0.0002,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0003,-0.0003,-0.0002
f8,80,2022-3-8 0:00,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,0,0.0099,0.0323,0.0655,0.0823,0.1826,0.3017,0.2839,0.311,0.4747,0.7016,1.4619,1.3473,1.5028,1.5317,1.6467,1.7158,1.7835,1.8592,1.879,1.9164,1.9505,1.9674,1.9816,1.973,1.9648,1.9693,1.9438,1.9663,1.9694,1.9158,1.879,1.8123,1.7615,1.6737,1.5599,1.4269,1.3092,1.1689,1.0304,0.8748,0.725,0.5555,0.4098,0.2611,0.1355,0.0431,0.0065,-0.0021,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003
f8,80,2022-3-9 0:00,-0.0003,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,0.0117,0.0382,0.0885,0.1578,0.2353,0.426,0.594,0.75,0.8874,1.0183,1.1573,1.2737,1.3898,1.4954,1.5898,1.6741,1.7495,1.8285,1.8803,1.9207,1.9565,1.9913,1.9975,1.9902,2.0187,2.0026,2.0036,1.9858,1.9429,1.9128,1.8771,1.8126,1.7414,1.6581,1.5632,1.455,1.3365,1.2058,1.0874,0.9494,0.8116,0.6652,0.5152,0.3687,0.2337,0.1227,0.0409,0.0044,-0.0021,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0003,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0003,-0.0002
f8,80,2022-3-11 0:00,-0.0002,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0003,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0003,0.0119,0.0455,0.0962,0.1607,0.2356,0.381,0.4899,0.5938,0.706,0.8089,0.9208,1.018,1.1267,1.2037,1.2968,1.3792,1.4536,1.5329,1.5677,1.6397,1.6601,1.6917,1.7353,1.8098,1.747,1.7162,1.7003,1.695,1.8109,0.874,1.8089,1.7502,1.1103,1.1293,0.7596,0.7514,1.1003,0.5582,0.601,0.5974,0.356,0.3548,0.2568,0.1679,0.1058,0.0611,0.0211,0.0032,-0.0022,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002
f8,80,2022-3-15 0:00,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,0.0143,0.0469,0.1017,0.166,0.2573,0.3343,0.3972,0.4784,0.5825,0.6675,0.764,0.8845,0.9697,1.0669,1.1518,1.228,1.2809,1.3221,1.4007,1.4606,1.4953,1.5924,1.6201,1.521,1.677,0.9193,1.7391,0.8806,1.6387,1.513,0.5655,1.3592,1.2238,1.1929,1.1233,0.972,0.2293,0.8534,0.7031,0.5452,0.4986,0.4184,0.3286,0.2317,0.148,0.08,0.0298,0.0032,-0.0034,-0.0002,-0.0003,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002
f8,80,2022-3-13 0:00,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.001,0.0138,0.0501,0.1017,0.1545,0.2344,0.3533,0.4672,0.5412,0.6122,0.7336,0.8285,0.9454,1.0617,1.1566,1.2114,1.3062,1.3704,1.4151,1.5019,1.5551,1.6085,1.6197,1.6139,1.6775,1.6952,0.9021,0.8691,0.3758,1.7101,1.6884,1.6403,1.572,1.4123,1.3361,1.2526,1.1473,1.0593,0.9613,0.8447,0.7289,0.6167,0.4844,0.3702,0.2664,0.1695,0.0796,0.0323,0.0036,-0.0021,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003
f8,80,2022-3-14 0:00,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,0.0011,0.0131,0.047,0.1061,0.1982,0.2015,0.3564,0.4964,0.5054,0.6844,0.4849,0.4837,0.9116,0.9387,1.0895,0.6905,1.257,0.9962,1.0971,1.1886,1.5252,1.3904,0.7265,2.0305,1.1897,1.5203,0.8141,0.7654,0.6886,0.7218,0.9376,0.9412,0.7712,0.8329,1.4848,1.4077,0.6875,1.2258,0.5285,0.8282,0.7518,0.5551,0.4458,0.3305,0.2796,0.1214,0.0833,0.0382,0.0044,-0.0022,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002
f8,80,2022-3-12 0:00,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0045,0.05,0.1012,0.1648,0.2356,0.3637,0.4832,0.5628,0.6694,0.7762,0.8858,0.9879,1.0774,1.1612,1.2475,1.3267,1.3985,1.4618,1.526,1.5375,1.6181,1.6215,1.6278,1.6296,1.6585,1.622,1.6065,1.6242,1.584,1.5461,1.4915,1.4696,1.3891,1.2939,1.2192,1.1262,1.0235,0.9146,0.8029,0.7073,0.5665,0.4765,0.3622,0.2567,0.1587,0.084,0.0293,0.004,-0.002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002
f8,80,2022-3-18 0:00,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0006,0.0077,0.0272,0.0744,0.1317,0.1563,0.2326,0.2942,0.3401,0.3416,0.3736,0.5037,0.381,0.4082,0.3663,0.2879,0.4404,0.5395,0.5087,0.7288,0.7415,0.5956,0.9684,1.0393,1.4376,1.547,0.9422,0.8372,1.0588,1.0692,1.2172,0.9893,0.8046,0.852,0.9277,2.0019,1.5681,1.4687,1.2518,1.1057,0.9629,0.8198,0.6866,0.5291,0.3927,0.2745,0.1463,0.044,0.007,-0.0031,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002
f8,80,2022-3-16 0:00,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,0.0165,0.0883,0.1579,0.1975,0.2457,0.3475,0.3732,0.3782,0.5906,0.5332,0.6345,0.7551,0.9038,0.9866,0.9757,1.018,0.9946,1.0219,0.9973,1.0721,0.9373,1.1086,1.4403,1.2166,1.5082,1.3827,0.6215,0.9343,1.0091,0.6631,0.5464,0.4383,0.4759,0.5475,0.4946,0.8313,0.3772,0.3497,0.3324,0.3051,0.2407,0.1685,0.0966,0.0259,0.0115,0.0086,0.0016,-0.0033,-0.0033,-0.0002,-0.0002,-0.0002,-0.0003,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003
f8,80,2022-3-19 0:00,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,0.0028,0.0271,0.0742,0.0986,0.1476,0.2168,0.2323,0.3142,0.5378,0.5381,0.5695,1.0222,1.191,1.3002,1.4001,1.4567,1.529,1.642,1.7107,1.7512,1.8159,1.86,1.8769,1.8885,1.8996,1.9187,1.8903,1.8834,1.8638,1.8114,1.8127,1.7385,1.6678,1.6047,1.5353,1.4358,1.3339,1.2263,1.1,0.9847,0.8582,0.734,0.5976,0.4663,0.3377,0.2196,0.1296,0.0548,0.0088,-0.0018,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002
f8,80,2022-3-22 0:00,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0003,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,0,0.0334,0.0337,0.0418,0.0107,0.0562,0.0926,0.063,0.1391,0.1104,0.2276,0.2519,0.4947,0.2596,0.9097,0.2776,0.3267,0.1975,0.3068,0.1857,0.1637,0.4308,0.3236,0.0797,0.0985,0.1078,0.029,0.0217,0.0159,0.0172,0.0327,0.0275,0.0253,0.0321,0.0478,0.1061,0.0101,0.0702,0.2474,0.1616,0.0714,0.0619,0.0603,0.0354,0.0064,0.0004,-0.0006,0.0101,-0.0029,-0.0033,-0.0003,-0.0003,-0.0003,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003
f8,80,2022-3-23 0:00,-0.0002,-0.0003,-0.0003,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,0.0039,0.0126,0.0324,0.056,0.1406,0.0614,0.1102,0.1917,0.3265,0.3204,0.4789,0.3235,0.7312,0.3754,0.2835,0.5102,0.5139,0.2231,0.1879,0.2261,0.2209,0.1756,0.2108,0.2612,0.2568,0.3692,0.282,0.5089,0.7089,0.5175,0.2544,0.2429,0.2143,0.2268,0.2905,0.2896,0.4049,0.357,0.2059,0.1796,0.1487,0.1187,0.1188,0.0805,0.0648,0.0246,0.0206,0.0006,-0.0035,-0.0002,-0.0003,-0.0003,-0.0003,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002
f8,80,2022-3-24 0:00,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0003,-0.0004,0.0086,0.0795,0.1053,0.1693,0.1723,0.4406,0.2846,0.5149,0.4419,0.418,0.4198,0.3944,0.5748,0.879,0.7332,0.7433,0.9438,1.1212,0.9911,0.76,0.8176,0.6943,0.7255,1.204,0.6153,0.5789,1.179,1.1226,0.7053,0.6996,0.6149,0.5858,0.441,0.3955,0.3187,0.31,0.246,0.1987,0.3514,0.3502,0.1876,0.1454,0.185,0.0728,0.0271,0.016,0.0072,-0.0025,-0.0034,-0.0002,-0.0002,-0.0002,-0.0003,-0.0003,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002
f8,80,2022-3-25 0:00,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.002,0.0162,0.0201,-0.001,0.0624,0.0483,0.0913,0.1374,0.1272,0.2377,0.1812,0.3242,0.1606,0.3623,0.4376,0.3096,0.2686,0.2693,0.2608,0.5254,0.2753,0.368,0.2804,0.4082,0.4254,0.5778,0.2858,0.4879,0.2313,0.6286,0.2757,0.182,0.298,0.5801,0.2257,0.4719,0.1231,0.15,0.2903,0.2469,0.4398,0.1254,0.084,0.1376,0.0503,0.02,0.012,0.0083,-0.0027,-0.0033,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002
f8,80,2022-3-26 0:00,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,0.0207,0.0628,0.0591,0.0662,0.0741,0.0714,0.1926,0.2696,0.2813,0.1959,0.4335,0.2244,0.6205,0.5179,0.7145,0.7832,0.5178,0.4483,0.6859,0.4704,0.4357,0.6942,0.6588,0.4081,0.5925,0.1518,0.4992,0.6307,0.3809,0.291,0.3019,0.2718,0.2582,0.2052,0.0729,0.0537,0.0362,0.0184,0.0312,0.0143,0.0113,0.0158,0.0115,0.0175,0.005,0.0078,0.0038,-0.0015,-0.0034,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002
f8,80,2022-3-27 0:00,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,0.0004,0.007,0.0119,0.0209,0.0341,0.1135,0.1724,0.1184,0.0545,0.0889,0.1328,0.124,0.1741,0.226,0.1729,0.3678,0.448,0.2107,0.0949,0.1809,0.1521,0.1608,0.325,0.4919,0.3894,0.1572,0.2128,0.207,0.175,0.1568,0.1427,0.1067,0.3111,0.1465,0.0704,0.1094,0.0403,0.0152,0.0363,0.0134,0.0163,0.037,0.024,0.0101,0.0049,0.0018,-0.0033,-0.0034,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002
f8,80,2022-3-30 0:00,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0019,0.0002,0.0085,0.0038,0.0385,0.0663,0.1437,0.2515,0.4367,0.3955,0.3939,0.3569,0.3519,0.3557,0.1666,0.333,0.9134,1.0489,0.9696,0.5706,0.7605,0.7231,0.6369,0.9931,1.0784,2.5004,0.828,1.2238,1.0619,1.0152,0.77,1.1479,0.584,0.6184,0.6901,1.333,0.3779,0.152,0.1853,0.2404,0.2324,0.1615,0.0957,0.0379,0.0204,0.0045,-0.0027,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002
f8,80,2022-3-31 0:00,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0003,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0011,-0.0022,0.0067,0,-0.001,0.0077,0.0126,0.0602,0.1081,0.3516,0.2275,0.2853,0.252,0.219,0.268,0.2443,0.1923,0.1499,0.131,0.2319,0.1962,0.3563,0.3164,0.4835,0.3107,0.2917,0.238,0.4136,0.2549,0.3212,0.3467,0.237,0.4002,0.5489,0.2445,0.2934,0.214,0.3645,0.2108,0.2478,0.2066,0.3145,0.1985,0.0992,0.0439,0.0283,0.0089,0.0004,-0.0035,-0.0003,-0.0002,-0.0003,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002
f8,80,2022-3-29 0:00,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0007,0.0257,0.0853,0.1638,0.2439,0.3389,0.4886,0.6198,0.7427,0.8598,1.0108,1.1342,1.2285,1.3707,1.4654,1.5808,1.6688,1.7428,1.8345,1.8769,1.9057,1.96,1.9649,2.0097,2.0284,2.0092,2.0098,2.0027,1.9709,1.6046,1.9545,1.9261,1.8209,1.7576,1.6658,1.5819,1.4769,1.5031,1.3176,0.8325,1.3616,0.7547,0.6835,0.2841,0.2042,0.1133,0.1002,0.0109,0.0094,0.0016,-0.0028,-0.0003,-0.0003,-0.0003,-0.0003,-0.0003,-0.0003,-0.0003,-0.0003,-0.0003,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0003,-0.0003,-0.0002,-0.0002,-0.0002,-0.0003
f8,80,2022-3-28 0:00,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0008,0.001,0.0263,0.039,0.0572,0.0523,0.0546,0.0905,0.1033,0.1105,0.1743,0.2819,0.1131,0.3972,0.3185,0.3606,0.3256,0.5438,0.7864,0.906,0.7759,0.8475,0.9893,0.8549,0.8212,0.8075,0.7428,0.8994,0.8911,0.9522,0.7489,0.7833,0.6438,0.5796,0.8948,0.8783,0.5627,0.6011,0.3979,0.3279,0.268,0.2377,0.1412,0.1251,0.1082,0.0595,0.0447,0.0155,0.0091,-0.0018,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002
f8,80,2022-4-1 0:00,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0002,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,0.0062,0.0101,0.0177,0.0293,0.0366,0.0448,0.0881,0.1994,0.2829,0.118,0.2438,0.1853,0.3236,0.2495,0.3634,0.3011,0.4612,0.3946,0.1435,0.2258,0.1843,0.335,0.1692,0.1645,0.236,0.3895,0.5857,0.7683,0.7299,0.4957,0.5541,0.3158,0.1888,0.3036,0.2187,0.1409,0.1326,0.1053,0.0805,0.0449,0.0918,0.0494,0.0401,0.0355,0.0141,0.0165,0.0094,0.0077,-0.0007,-0.0034,-0.0002,-0.0003,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002
